Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
She Wolf,Shakira,0.82,0.882,9.0,-6.95,1.0,0.0382,0.224,0.0374,0.129,0.935,135.999,audio_features,1pY1a9Fo733TW46r027Khx,spotify:track:1pY1a9Fo733TW46r027Khx,https://api.spotify.com/v1/tracks/1pY1a9Fo733TW46r027Khx,https://api.spotify.com/v1/audio-analysis/1pY1a9Fo733TW46r027Khx,166324.0,4.0
You Found Me,The Fray,0.338,0.803,8.0,-5.412,0.0,0.0413,0.0187,0.0,0.136,0.4,151.994,audio_features,4IoYz8XqqdowINzfRrFnhi,spotify:track:4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,241853.0,4.0
Day 'N' Nite (nightmare),Kid Cudi,0.881,0.441,11.0,-6.278,0.0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,audio_features,5wfllwdjglyQislkskYLBv,spotify:track:5wfllwdjglyQislkskYLBv,https://api.spotify.com/v1/tracks/5wfllwdjglyQislkskYLBv,https://api.spotify.com/v1/audio-analysis/5wfllwdjglyQislkskYLBv,221240.0,4.0
Whatever You Like,T.I.,0.68,0.687,9.0,-6.162,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533.0,4.0
Hotel Room Service,Pitbull,0.85,0.631,1.0,-8.401,1.0,0.227,0.00684,0.000406,0.0679,0.738,126.002,audio_features,0OPyDgTRuIdCJ9B4bYSths,spotify:track:0OPyDgTRuIdCJ9B4bYSths,https://api.spotify.com/v1/tracks/0OPyDgTRuIdCJ9B4bYSths,https://api.spotify.com/v1/audio-analysis/0OPyDgTRuIdCJ9B4bYSths,237600.0,4.0
Fire Burning,Sean Kingston,0.839,0.804,1.0,-2.513,1.0,0.0329,0.0192,0.0,0.331,0.888,122.973,audio_features,2oENJa1T33GJ0w8dC167G4,spotify:track:2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,239987.0,4.0
Bulletproof,La Roux,0.752,0.771,6.0,-5.95,1.0,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,audio_features,0SyxZC4wlqAwf20cHE6Xon,spotify:track:0SyxZC4wlqAwf20cHE6Xon,https://api.spotify.com/v1/tracks/0SyxZC4wlqAwf20cHE6Xon,https://api.spotify.com/v1/audio-analysis/0SyxZC4wlqAwf20cHE6Xon,162213.0,4.0
One Time,Justin Bieber,0.691,0.853,1.0,-2.528,0.0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,audio_features,6eDApnV9Jdb1nYahOlbbUh,spotify:track:6eDApnV9Jdb1nYahOlbbUh,https://api.spotify.com/v1/tracks/6eDApnV9Jdb1nYahOlbbUh,https://api.spotify.com/v1/audio-analysis/6eDApnV9Jdb1nYahOlbbUh,215867.0,4.0
Paparazzi,Lady Gaga,0.762,0.692,5.0,-3.973,0.0,0.0438,0.113,0.0,0.094,0.397,114.906,audio_features,7Hqig8kp32q2Ire3ECQvWM,spotify:track:7Hqig8kp32q2Ire3ECQvWM,https://api.spotify.com/v1/tracks/7Hqig8kp32q2Ire3ECQvWM,https://api.spotify.com/v1/audio-analysis/7Hqig8kp32q2Ire3ECQvWM,208307.0,4.0
If U Seek Amy,Britney Spears,0.717,0.587,4.0,-7.296,0.0,0.0339,0.0192,0.0,0.0523,0.544,129.954,audio_features,2hdy9Wt9qp7M7d0U3ossu2,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,216520.0,4.0
I Know You Want Me (Calle Ocho),Pitbull,0.817,0.733,2.0,-6.009,1.0,0.145,0.0152,4.31e-05,0.107,0.833,127.056,audio_features,13plQdOoWSSXPRUSZc5FuM,spotify:track:13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/audio-analysis/13plQdOoWSSXPRUSZc5FuM,237120.0,4.0
Little Lion Man,Mumford & Sons,0.52,0.496,5.0,-8.121,1.0,0.0271,0.0234,2.05e-05,0.0905,0.496,138.81,audio_features,4B4vB3oB8csotplfoQcAd6,spotify:track:4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/tracks/4B4vB3oB8csotplfoQcAd6,https://api.spotify.com/v1/audio-analysis/4B4vB3oB8csotplfoQcAd6,247002.0,4.0
Birthday Sex,Jeremih,0.679,0.522,7.0,-5.603,0.0,0.0427,0.297,0.0,0.151,0.445,60.014,audio_features,4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,226507.0,4.0
New Divide,Linkin Park,0.493,0.808,5.0,-3.365,0.0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613.0,4.0
Haven't Met You Yet,Michael Bubl̩,0.615,0.733,8.0,-4.808,1.0,0.0335,0.152,0.0,0.109,0.796,122.58,audio_features,4fIWvT19w9PR0VVBuPYpWA,spotify:track:4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/audio-analysis/4fIWvT19w9PR0VVBuPYpWA,244587.0,4.0
Mad,Ne-Yo,0.673,0.683,1.0,-5.693,1.0,0.115,0.522,0.0,0.235,0.713,171.86,audio_features,34ceTg8ChN5HjrqiIYCn9Q,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q,232000.0,4.0
Second Chance,Shinedown,0.46,0.796,0.0,-4.501,0.0,0.0333,0.00107,0.0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067.0,4.0
LoveGame,Lady Gaga,0.894,0.678,6.0,-5.611,0.0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,audio_features,0TcJ7QWpggdSg8t0fHThHm,spotify:track:0TcJ7QWpggdSg8t0fHThHm,https://api.spotify.com/v1/tracks/0TcJ7QWpggdSg8t0fHThHm,https://api.spotify.com/v1/audio-analysis/0TcJ7QWpggdSg8t0fHThHm,216333.0,4.0
DONTTRUSTME,3OH!3,0.791,0.713,5.0,-3.742,0.0,0.254,0.0163,0.0,0.189,0.514,130.012,audio_features,5jzX4dWVQeBTtfBaXnMRt5,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5,192573.0,4.0
Gives You Hell,The All-American Rejects,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,audio_features,6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,213107.0,4.0
The Climb,Miley Cyrus,0.327,0.588,4.0,-6.611,1.0,0.0336,0.0834,0.0,0.104,0.329,161.074,audio_features,0V8FYVlBFuXXTIvRnMbZyS,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,236067.0,4.0
Lisztomania,Phoenix,0.728,0.834,0.0,-5.912,1.0,0.0602,0.0354,0.0208,0.0684,0.199,110.02,audio_features,6ryPiYPDkITAhc0zEiGkyk,spotify:track:6ryPiYPDkITAhc0zEiGkyk,https://api.spotify.com/v1/tracks/6ryPiYPDkITAhc0zEiGkyk,https://api.spotify.com/v1/audio-analysis/6ryPiYPDkITAhc0zEiGkyk,308453.0,4.0
Big Green Tractor,Jason Aldean,0.623,0.59,4.0,-5.014,1.0,0.028,0.646,0.0,0.295,0.579,137.071,audio_features,4KAzYqfcijCSZa2P3etHoM,spotify:track:4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/tracks/4KAzYqfcijCSZa2P3etHoM,https://api.spotify.com/v1/audio-analysis/4KAzYqfcijCSZa2P3etHoM,204200.0,4.0
Meet Me Halfway,Black Eyed Peas,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,audio_features,6wOYnPq1hPihRepcDClPUw,spotify:track:6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/tracks/6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/audio-analysis/6wOYnPq1hPihRepcDClPUw,284373.0,4.0
If Today Was Your Last Day,Nickelback,0.485,0.911,3.0,-5.749,1.0,0.0355,8.67e-05,0.0,0.092,0.568,89.956,audio_features,4QJLKU75Rg4558f4LbDBRi,spotify:track:4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/tracks/4QJLKU75Rg4558f4LbDBRi,https://api.spotify.com/v1/audio-analysis/4QJLKU75Rg4558f4LbDBRi,249067.0,4.0
Beautiful,Akon,0.739,0.945,0.0,-4.443,0.0,0.0881,0.125,0.0,0.112,0.627,130.018,audio_features,1GLx5tpDdwEFiA7KaikvX2,spotify:track:1GLx5tpDdwEFiA7KaikvX2,https://api.spotify.com/v1/tracks/1GLx5tpDdwEFiA7KaikvX2,https://api.spotify.com/v1/audio-analysis/1GLx5tpDdwEFiA7KaikvX2,312987.0,4.0
Single Ladies (Put a Ring on It),Beyonc̩,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,2ZBNclC5wm4GtiWaeh0DMx,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213.0,4.0
My Life Would Suck Without You,Kelly Clarkson,0.526,0.882,9.0,-4.006,1.0,0.0509,0.0014,0.0,0.144,0.424,144.982,audio_features,4Dm32oO01YpIubCHaAtKkN,spotify:track:4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,211493.0,4.0
Obsessed,Mariah Carey,0.742,0.468,10.0,-5.557,0.0,0.0625,0.0465,0.0,0.826,0.369,86.443,audio_features,3IcIIZMMS7UArJJPtEHXG8,spotify:track:3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/tracks/3IcIIZMMS7UArJJPtEHXG8,https://api.spotify.com/v1/audio-analysis/3IcIIZMMS7UArJJPtEHXG8,242200.0,4.0
Never Say Never,The Fray,0.23,0.492,8.0,-5.767,1.0,0.0317,0.568,8.18e-06,0.176,0.262,160.139,audio_features,57uX2vR9j9DNiANDYfXw1i,spotify:track:57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/tracks/57uX2vR9j9DNiANDYfXw1i,https://api.spotify.com/v1/audio-analysis/57uX2vR9j9DNiANDYfXw1i,256613.0,4.0
Whatcha Say,Jason Derulo,0.615,0.711,11.0,-5.507,1.0,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,67T6l4q3zVjC5nZZPXByU8,spotify:track:67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/tracks/67T6l4q3zVjC5nZZPXByU8,https://api.spotify.com/v1/audio-analysis/67T6l4q3zVjC5nZZPXByU8,221253.0,4.0
Sweet Disposition,The Temper Trap,0.531,0.821,2.0,-6.812,1.0,0.0439,0.0701,0.171,0.124,0.34,129.139,audio_features,5RoIXwyTCdyUjpMMkk4uPd,spotify:track:5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd,https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd,230800.0,4.0
Smile,Uncle Kracker,0.541,0.812,4.0,-3.764,1.0,0.0336,0.203,0.0,0.42,0.607,141.056,audio_features,4ZC8hXXqu2hPcDLw9QTdtQ,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,https://api.spotify.com/v1/tracks/4ZC8hXXqu2hPcDLw9QTdtQ,https://api.spotify.com/v1/audio-analysis/4ZC8hXXqu2hPcDLw9QTdtQ,201627.0,4.0
Boom Boom Pow,Black Eyed Peas,0.866,0.857,9.0,-5.894,1.0,0.0664,0.13,0.0017,0.13,0.408,130.049,audio_features,3opVsyWVYEAFK9bJAG8Opa,spotify:track:3opVsyWVYEAFK9bJAG8Opa,https://api.spotify.com/v1/tracks/3opVsyWVYEAFK9bJAG8Opa,https://api.spotify.com/v1/audio-analysis/3opVsyWVYEAFK9bJAG8Opa,251440.0,4.0
Blame It,Jamie Foxx,0.673,0.614,7.0,-5.426,1.0,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747.0,4.0
Fire,Kasabian,0.525,0.742,10.0,-5.643,1.0,0.0311,0.0874,0.149,0.117,0.179,117.029,audio_features,0Ln5tJyLX5qusquBOtq7wf,spotify:track:0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/tracks/0Ln5tJyLX5qusquBOtq7wf,https://api.spotify.com/v1/audio-analysis/0Ln5tJyLX5qusquBOtq7wf,252280.0,4.0
All The Right Moves,OneRepublic,0.529,0.948,0.0,-3.527,1.0,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000.0,4.0
Breakeven,The Script,0.63,0.696,10.0,-4.501,1.0,0.0242,0.144,0.0,0.0835,0.491,94.034,audio_features,285hMzLhJwHVLe9QT9qilk,spotify:track:285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/tracks/285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/audio-analysis/285hMzLhJwHVLe9QT9qilk,261427.0,4.0
Naturally,Selena Gomez & The Scene,0.605,0.902,10.0,-5.406,0.0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,audio_features,1YaVmBh7EAeR54FIjuFcb5,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587.0,4.0
Knock You Down,Keri Hilson,0.588,0.877,8.0,-4.78,1.0,0.16,0.00952,0.0,0.171,0.645,155.165,audio_features,58FUwmyGUqkt53YPUcm7cJ,spotify:track:58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,https://api.spotify.com/v1/audio-analysis/58FUwmyGUqkt53YPUcm7cJ,326187.0,4.0
Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,0.521,0.702,0.0,-5.189,1.0,0.0331,0.189,0.0,0.0962,0.25,127.976,audio_features,1MaqkdFNIKPdpQGDzme5ss,spotify:track:1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/tracks/1MaqkdFNIKPdpQGDzme5ss,https://api.spotify.com/v1/audio-analysis/1MaqkdFNIKPdpQGDzme5ss,242840.0,4.0
Let It Rock,Kevin Rudolf,0.607,0.783,7.0,-4.41,1.0,0.0397,0.000683,0.0,0.0678,0.434,113.172,audio_features,6TrNRd98WksT9Kkmx9uj6R,spotify:track:6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/tracks/6TrNRd98WksT9Kkmx9uj6R,https://api.spotify.com/v1/audio-analysis/6TrNRd98WksT9Kkmx9uj6R,231173.0,4.0
Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,0.594,0.874,0.0,-3.716,1.0,0.0815,0.0116,0.0,0.549,0.628,119.964,audio_features,7kMfu3KUydmrFVGEAhjtyl,spotify:track:7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,196413.0,4.0
Release Me,Agnes,0.621,0.923,2.0,-3.124,0.0,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,audio_features,4LiJE6pqgsTX3FtukW6bNh,spotify:track:4LiJE6pqgsTX3FtukW6bNh,https://api.spotify.com/v1/tracks/4LiJE6pqgsTX3FtukW6bNh,https://api.spotify.com/v1/audio-analysis/4LiJE6pqgsTX3FtukW6bNh,256213.0,4.0
Intro,The xx,0.756,0.612,5.0,-4.371,1.0,0.0317,0.0659,0.0,0.274,0.452,111.572,audio_features,3tSuRiNgJmMqmYR23dCqnR,spotify:track:3tSuRiNgJmMqmYR23dCqnR,https://api.spotify.com/v1/tracks/3tSuRiNgJmMqmYR23dCqnR,https://api.spotify.com/v1/audio-analysis/3tSuRiNgJmMqmYR23dCqnR,218400.0,4.0
I Hate This Part,The Pussycat Dolls,0.76,0.524,1.0,-7.67,0.0,0.0323,0.0542,0.5,0.112,0.112,119.603,audio_features,1kxeWHF9PrCVZHvVskv8lg,spotify:track:1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,270307.0,4.0
Love Lockdown,Kanye West,0.694,0.825,1.0,-5.986,1.0,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,audio_features,1FKxKGONukVFXWVJxAKmlz,spotify:track:1FKxKGONukVFXWVJxAKmlz,https://api.spotify.com/v1/tracks/1FKxKGONukVFXWVJxAKmlz,https://api.spotify.com/v1/audio-analysis/1FKxKGONukVFXWVJxAKmlz,208067.0,4.0
Sweet Dreams,Beyonc̩,0.614,0.797,6.0,-4.896,1.0,0.0314,0.0635,0.0,0.187,0.374,90.946,audio_features,733ncRLzZQT5UtSPg1QmPc,spotify:track:733ncRLzZQT5UtSPg1QmPc,https://api.spotify.com/v1/tracks/733ncRLzZQT5UtSPg1QmPc,https://api.spotify.com/v1/audio-analysis/733ncRLzZQT5UtSPg1QmPc,251533.0,4.0
Sober,P!nk,0.574,0.704,6.0,-4.72,1.0,0.0319,0.00455,0.0,0.107,0.368,109.999,audio_features,6u9RqxALwkjJ1ukB1y8vuP,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,https://api.spotify.com/v1/tracks/6u9RqxALwkjJ1ukB1y8vuP,https://api.spotify.com/v1/audio-analysis/6u9RqxALwkjJ1ukB1y8vuP,168667.0,4.0
You've Got The Love,Florence + The Machine,0.76,0.696,0.0,-5.811,1.0,0.0491,0.0195,0.0,0.278,0.903,127.029,audio_features,360ZhWvMnyXKYFG9Mqsm89,spotify:track:360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/tracks/360ZhWvMnyXKYFG9Mqsm89,https://api.spotify.com/v1/audio-analysis/360ZhWvMnyXKYFG9Mqsm89,205884.0,4.0
Evacuate The Dancefloor - Radio Edit,Cascada,0.657,0.941,8.0,-3.919,0.0,0.061,0.0476,0.0,0.0797,0.879,136.202,audio_features,7Kpqjspw4Y7HrvItIRcBiW,spotify:track:7Kpqjspw4Y7HrvItIRcBiW,https://api.spotify.com/v1/tracks/7Kpqjspw4Y7HrvItIRcBiW,https://api.spotify.com/v1/audio-analysis/7Kpqjspw4Y7HrvItIRcBiW,222400.0,4.0
Jai Ho! (You Are My Destiny),A.R. Rahman,0.557,0.783,6.0,-4.893,0.0,0.234,0.0171,0.0172,0.151,0.442,177.008,audio_features,0KlahhzNb98zyN83Vwae0l,spotify:track:0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/tracks/0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/audio-analysis/0KlahhzNb98zyN83Vwae0l,255360.0,4.0
Untouched,The Veronicas,0.44,0.976,10.0,-3.17,1.0,0.141,0.00177,3.39e-06,0.16,0.412,150.005,audio_features,20X9OeC606XNwEtDBOym5u,spotify:track:20X9OeC606XNwEtDBOym5u,https://api.spotify.com/v1/tracks/20X9OeC606XNwEtDBOym5u,https://api.spotify.com/v1/audio-analysis/20X9OeC606XNwEtDBOym5u,226707.0,4.0
Love Drunk,BOYS LIKE GIRLS,0.726,0.903,7.0,-2.277,0.0,0.0357,0.055,0.000225,0.158,0.958,129.986,audio_features,5HiSc2ZCGn8L3cH3qSwzBT,spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,https://api.spotify.com/v1/tracks/5HiSc2ZCGn8L3cH3qSwzBT,https://api.spotify.com/v1/audio-analysis/5HiSc2ZCGn8L3cH3qSwzBT,211244.0,4.0
Russian Roulette,Rihanna,0.924,0.853,2.0,-1.203,1.0,0.0792,0.107,1.45e-06,0.129,0.67,114.003,audio_features,4UMTp91LHhvW33ol9ZQH0Q,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/tracks/4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/audio-analysis/4UMTp91LHhvW33ol9ZQH0Q,269613.0,4.0
We Made You,Eminem,0.546,0.712,3.0,-3.104,0.0,0.0269,0.000969,0.0,0.406,0.489,150.154,audio_features,6ATrsVaZT7XjkCynxM8cTS,spotify:track:6ATrsVaZT7XjkCynxM8cTS,https://api.spotify.com/v1/tracks/6ATrsVaZT7XjkCynxM8cTS,https://api.spotify.com/v1/audio-analysis/6ATrsVaZT7XjkCynxM8cTS,206333.0,4.0
Turn My Swag On,Soulja Boy,0.6,0.982,11.0,-3.921,1.0,0.0337,0.00349,0.48,0.124,0.212,127.994,audio_features,3jFnw3ndyhIOeWc3VzrMS4,spotify:track:3jFnw3ndyhIOeWc3VzrMS4,https://api.spotify.com/v1/tracks/3jFnw3ndyhIOeWc3VzrMS4,https://api.spotify.com/v1/audio-analysis/3jFnw3ndyhIOeWc3VzrMS4,201314.0,4.0
I'm Not Alone - Radio Edit,Calvin Harris,0.588,0.845,6.0,-4.497,1.0,0.0377,0.00869,0.0,0.326,0.745,138.014,audio_features,2gnZad0pb6QtUqMLTj2AjI,spotify:track:2gnZad0pb6QtUqMLTj2AjI,https://api.spotify.com/v1/tracks/2gnZad0pb6QtUqMLTj2AjI,https://api.spotify.com/v1/audio-analysis/2gnZad0pb6QtUqMLTj2AjI,231560.0,4.0
Please Don't Leave Me,P!nk,0.563,0.402,9.0,-10.496,1.0,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,audio_features,22NLm3IIR9NLG0cUYtmHMW,spotify:track:22NLm3IIR9NLG0cUYtmHMW,https://api.spotify.com/v1/tracks/22NLm3IIR9NLG0cUYtmHMW,https://api.spotify.com/v1/audio-analysis/22NLm3IIR9NLG0cUYtmHMW,310520.0,4.0
Pretty Wings - uncut,Maxwell,0.545,0.953,7.0,-5.172,1.0,0.0441,0.000941,0.117,0.281,0.558,140.002,audio_features,144adL7pGHEWRwute2wxzZ,spotify:track:144adL7pGHEWRwute2wxzZ,https://api.spotify.com/v1/tracks/144adL7pGHEWRwute2wxzZ,https://api.spotify.com/v1/audio-analysis/144adL7pGHEWRwute2wxzZ,216027.0,4.0
Omen,The Prodigy,0.644,0.834,4.0,-6.473,1.0,0.0275,0.156,0.0,0.112,0.593,117.043,audio_features,1le5KVGTF1xWf2aUj7ruLy,spotify:track:1le5KVGTF1xWf2aUj7ruLy,https://api.spotify.com/v1/tracks/1le5KVGTF1xWf2aUj7ruLy,https://api.spotify.com/v1/audio-analysis/1le5KVGTF1xWf2aUj7ruLy,215547.0,4.0
Fallin' For You,Colbie Caillat,0.675,0.862,11.0,-4.614,1.0,0.0253,0.0165,0.000427,0.169,0.498,129.967,audio_features,77FULy278MulVvGWS8BfK7,spotify:track:77FULy278MulVvGWS8BfK7,https://api.spotify.com/v1/tracks/77FULy278MulVvGWS8BfK7,https://api.spotify.com/v1/audio-analysis/77FULy278MulVvGWS8BfK7,191000.0,4.0
When Love Takes Over (feat. Kelly Rowland),David Guetta,0.713,0.826,8.0,-4.075,1.0,0.243,0.0897,0.0,0.421,0.664,86.444,audio_features,1akgiRM3mN2nxu2AX6ACCW,spotify:track:1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/tracks/1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/audio-analysis/1akgiRM3mN2nxu2AX6ACCW,241933.0,4.0
I Love College,Asher Roth,0.629,0.969,8.0,-0.276,0.0,0.0455,0.00184,0.0,0.122,0.905,150.01,audio_features,6yRraj2ghJiIcVbQ6Vb59Q,spotify:track:6yRraj2ghJiIcVbQ6Vb59Q,https://api.spotify.com/v1/tracks/6yRraj2ghJiIcVbQ6Vb59Q,https://api.spotify.com/v1/audio-analysis/6yRraj2ghJiIcVbQ6Vb59Q,248627.0,4.0
In For The Kill,La Roux,0.545,0.918,0.0,-1.925,1.0,0.0448,0.0571,0.0,0.0415,0.855,117.985,audio_features,7rQEsMAmRB4KaXhx3xJM13,spotify:track:7rQEsMAmRB4KaXhx3xJM13,https://api.spotify.com/v1/tracks/7rQEsMAmRB4KaXhx3xJM13,https://api.spotify.com/v1/audio-analysis/7rQEsMAmRB4KaXhx3xJM13,220627.0,4.0
Holiday,Dizzee Rascal,0.789,0.55,11.0,-7.423,0.0,0.0473,0.174,0.0,0.0614,0.696,172.049,audio_features,6c0GmyBsE7mQtrVvxJaWc3,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/tracks/6c0GmyBsE7mQtrVvxJaWc3,https://api.spotify.com/v1/audio-analysis/6c0GmyBsE7mQtrVvxJaWc3,231573.0,4.0
Throw It In The Bag,Fabolous,0.581,0.824,0.0,-3.912,0.0,0.0377,0.0105,0.0,0.483,0.747,114.912,audio_features,3uRIGDDdT4tztwsOSLmjZg,spotify:track:3uRIGDDdT4tztwsOSLmjZg,https://api.spotify.com/v1/tracks/3uRIGDDdT4tztwsOSLmjZg,https://api.spotify.com/v1/audio-analysis/3uRIGDDdT4tztwsOSLmjZg,212773.0,4.0
